Signal Legend:

Key        Signal Name

0        = data0[0..13]
1        = data0[14]
2        = data0[15]

Data Table:

Signals-> 0     1 2 

sample

29        004Dh 0 0 
30        004Eh 0 0 
31        0051h 0 0 
32        3EA8h 0 0 
33        004Eh 0 0 
34        004Eh 0 0 
35        0052h 0 0 
36        3EE0h 0 0 
37        004Eh 0 0 
38        004Ch 0 0 
39        004Dh 0 0 
40        3EE4h 0 0 
41        004Fh 0 0 
42        004Dh 0 0 
43        004Eh 0 0 
44        3EDFh 0 0 
45        004Dh 0 0 
46        004Eh 0 0 
47        0051h 0 0 
48        3ED2h 0 0 
49        004Bh 0 0 
50        004Dh 0 0 
51        0055h 0 0 
52        3EDCh 0 0 
53        004Bh 0 0 
54        004Eh 0 0 
55        0052h 0 0 
56        3EC8h 0 0 
57        004Ch 0 0 
58        004Dh 0 0 
59        0053h 0 0 
60        3ED8h 0 0 
61        004Ch 0 0 
62        004Dh 0 0 
63        004Bh 0 0 
64        3ECAh 0 0 
65        004Fh 0 0 
66        004Dh 0 0 
67        004Ch 0 0 
68        3ECFh 0 0 
69        004Dh 0 0 
70        004Eh 0 0 
71        004Eh 0 0 
72        3EDBh 0 0 
73        004Eh 0 0 
74        004Dh 0 0 
75        005Bh 0 0 
76        3EDEh 0 0 
77        0050h 0 0 
78        004Ch 0 0 
79        0054h 0 0 
80        3EDFh 0 0 
81        004Bh 0 0 
82        004Dh 0 0 
83        0052h 0 0 
84        3EDEh 0 0 
85        004Fh 0 0 
86        004Fh 0 0 
87        0051h 0 0 
88        3EE5h 0 0 
89        004Eh 0 0 
90        004Dh 0 0 
91        0051h 0 0 
92        3EEEh 0 0 
93        0047h 0 0 
94        004Fh 0 0 
95        0055h 0 0 
96        3EEDh 0 0 
97        004Eh 0 0 
98        004Ch 0 0 
99        0052h 0 0 
100       3EE0h 0 0 
101       004Ch 0 0 
102       004Ch 0 0 
103       0055h 0 0 
104       3ED6h 0 0 
105       004Ah 0 0 
106       004Ah 0 0 
107       0051h 0 0 
108       3EBFh 0 0 
109       0050h 0 0 
110       0050h 0 0 
111       0052h 0 0 
112       3EDCh 0 0 
113       004Dh 0 0 
114       004Dh 0 0 
115       004Fh 0 0 
116       3EE1h 0 0 
117       004Eh 0 0 
118       0049h 0 0 
119       0052h 0 0 
120       3EF0h 0 0 
121       004Fh 0 0 
122       004Eh 0 0 
123       0052h 0 0 
124       3EF3h 0 0 
125       004Dh 0 0 
126       004Eh 0 0 
127       0051h 0 0 
128       3ED7h 0 0 
129       004Fh 0 0 
130       004Ch 0 0 
131       0059h 0 0 
132       3EEAh 0 0 
133       004Eh 0 0 
134       004Eh 0 0 
135       0054h 0 0 
136       3EF0h 0 0 
137       0054h 0 0 
138       004Fh 0 0 
139       0050h 0 0 
140       3EE1h 0 0 
141       004Dh 0 0 
142       004Eh 0 0 
143       0052h 0 0 
144       3ED5h 0 0 
145       0049h 0 0 
146       004Ch 0 0 
147       0050h 0 0 
148       3ED9h 0 0 
149       0052h 0 0 
150       004Ch 0 0 
151       0052h 0 0 
152       3ECAh 0 0 
153       0051h 0 0 
154       004Dh 0 0 
155       0051h 0 0 
156       3EE5h 0 0 
157       004Eh 0 0 
158       004Eh 0 0 
159       0051h 0 0 
160       3EE5h 0 0 
161       0049h 0 0 
162       004Eh 0 0 
163       0058h 0 0 
164       3ED9h 0 0 
165       004Fh 0 0 
166       004Ah 0 0 
167       0050h 0 0 
168       3EE1h 0 0 
169       004Fh 0 0 
170       004Bh 0 0 
171       0051h 0 0 
172       3EE3h 0 0 
173       0054h 0 0 
174       004Dh 0 0 
175       0050h 0 0 
176       3EE4h 0 0 
177       004Ch 0 0 
178       004Eh 0 0 
179       0053h 0 0 
180       3EE3h 0 0 
181       004Fh 0 0 
182       004Eh 0 0 
183       0051h 0 0 
184       3EF4h 0 0 
185       004Dh 0 0 
186       004Ch 0 0 
187       0053h 0 0 
188       3EE6h 0 0 
189       004Ch 0 0 
190       004Ch 0 0 
191       004Fh 0 0 
192       3ED1h 0 0 
193       004Eh 0 0 
194       004Dh 0 0 
195       0053h 0 0 
196       3EBEh 0 0 
197       004Fh 0 0 
198       004Fh 0 0 
199       0052h 0 0 
200       3ECEh 0 0 
201       004Fh 0 0 
202       004Dh 0 0 
203       0052h 0 0 
204       3EF2h 0 0 
205       004Ch 0 0 
206       004Ch 0 0 
207       0053h 0 0 
208       3EC6h 0 0 
209       004Eh 0 0 
210       004Eh 0 0 
211       0051h 0 0 
212       3EEBh 0 0 
213       004Eh 0 0 
214       004Ch 0 0 
215       0053h 0 0 
216       3EEAh 0 0 
217       004Eh 0 0 
218       004Eh 0 0 
219       0053h 0 0 
220       3F00h 0 0 
221       004Eh 0 0 
222       004Eh 0 0 
223       0053h 0 0 
224       3EBAh 0 0 
225       004Dh 0 0 
226       004Ch 0 0 
227       0052h 0 0 
228       3ED4h 0 0 
229       004Eh 0 0 
230       004Dh 0 0 
231       0051h 0 0 
232       3EB7h 0 0 
233       004Eh 0 0 
234       004Ch 0 0 
235       0052h 0 0 
236       3ECFh 0 0 
237       004Eh 0 0 
238       004Dh 0 0 
239       0053h 0 0 
240       3ED8h 0 0 
241       004Dh 0 0 
242       004Bh 0 0 
243       0050h 0 0 
244       3EC9h 0 0 
245       004Eh 0 0 
246       004Dh 0 0 
247       0053h 0 0 
248       3EDCh 0 0 
249       004Ch 0 0 
250       004Ch 0 0 
251       0047h 0 0 
252       3EE5h 0 0 
253       004Fh 0 0 
254       004Dh 0 0 
255       0053h 0 0 
256       3EDCh 0 0 
257       004Eh 0 0 
258       004Ch 0 0 
259       0054h 0 0 
260       3EDEh 0 0 
261       004Eh 0 0 
262       004Ch 0 0 
263       0050h 0 0 
264       3EE5h 0 0 
265       0054h 0 0 
266       004Dh 0 0 
267       0051h 0 0 
268       3F12h 0 0 
269       004Eh 0 0 
270       004Dh 0 0 
271       0054h 0 0 
272       3F02h 0 0 
273       004Dh 0 0 
274       004Ch 0 0 
275       004Fh 0 0 
276       3EDFh 0 0 
277       0051h 0 0 
278       004Eh 0 0 
279       0050h 0 0 
280       3EDCh 0 0 
281       004Dh 0 0 
282       004Dh 0 0 
283       0050h 0 0 
284       3EDFh 0 0 
285       004Eh 0 0 
286       0050h 0 0 
287       005Bh 0 0 
288       3EC8h 0 0 
289       004Ch 0 0 
290       004Bh 0 0 
291       0050h 0 0 
292       3EDBh 0 0 
293       0047h 0 0 
294       0049h 0 0 
295       004Fh 0 0 
296       3EDEh 0 0 
297       004Eh 0 0 
298       004Dh 0 0 
299       0052h 0 0 
300       3EDEh 0 0 
301       004Eh 0 0 
302       004Ch 0 0 
303       0051h 0 0 
304       3EE5h 0 0 
305       004Fh 0 0 
306       004Dh 0 0 
307       0051h 0 0 
308       3EE9h 0 0 
309       004Eh 0 0 
310       004Dh 0 0 
311       0062h 0 0 
312       3EF2h 0 0 
313       004Eh 0 0 
314       004Ch 0 0 
315       0052h 0 0 
316       3EE8h 0 0 
317       004Eh 0 0 
318       004Ch 0 0 
319       0052h 0 0 
320       3EE0h 0 0 
321       004Fh 0 0 
322       004Dh 0 0 
323       0050h 0 0 
324       3EDFh 0 0 
325       004Fh 0 0 
326       004Eh 0 0 
327       0052h 0 0 
328       3EDEh 0 0 
329       004Ah 0 0 
330       004Dh 0 0 
331       0052h 0 0 
332       3ECFh 0 0 
333       004Bh 0 0 
334       004Ch 0 0 
335       0051h 0 0 
336       3EE5h 0 0 
337       0052h 0 0 
338       004Dh 0 0 
339       0054h 0 0 
340       3EE5h 0 0 
341       0049h 0 0 
342       004Ch 0 0 
343       0050h 0 0 
344       3EE3h 0 0 
345       004Fh 0 0 
346       004Dh 0 0 
347       0051h 0 0 
348       3EE8h 0 0 
349       0046h 0 0 
350       004Bh 0 0 
351       0051h 0 0 
352       3EE4h 0 0 
353       0050h 0 0 
354       004Eh 0 0 
355       0022h 0 0 
356       3EE7h 0 0 
357       004Fh 0 0 
358       004Eh 0 0 
359       0051h 0 0 
360       3EE0h 0 0 
361       0050h 0 0 
362       004Dh 0 0 
363       0050h 0 0 
364       3EDCh 0 0 
365       004Dh 0 0 
366       004Eh 0 0 
367       0052h 0 0 
368       3EF1h 0 0 
369       004Dh 0 0 
370       004Ch 0 0 
371       0054h 0 0 
372       3EF5h 0 0 
373       004Fh 0 0 
374       004Fh 0 0 
375       0052h 0 0 
376       3EB4h 0 0 
377       004Eh 0 0 
378       004Bh 0 0 
379       0050h 0 0 
380       3EF4h 0 0 
381       004Eh 0 0 
382       004Dh 0 0 
383       0051h 0 0 
384       3ED8h 0 0 
385       004Dh 0 0 
386       004Eh 0 0 
387       0052h 0 0 
388       3EE3h 0 0 
389       004Fh 0 0 
390       004Dh 0 0 
391       0053h 0 0 
392       3EBCh 0 0 
393       004Fh 0 0 
394       004Ch 0 0 
395       0051h 0 0 
396       3EF2h 0 0 
397       004Fh 0 0 
398       004Dh 0 0 
399       0066h 0 0 
400       3EEEh 0 0 
401       004Ch 0 0 
402       004Dh 0 0 
403       0053h 0 0 
404       3EF3h 0 0 
405       004Eh 0 0 
406       004Ch 0 0 
407       0052h 0 0 
408       3EEDh 0 0 
409       004Dh 0 0 
410       004Ch 0 0 
411       0061h 0 0 
412       3EDFh 0 0 
413       0055h 0 0 
414       004Ch 0 0 
415       004Fh 0 0 
416       3EE1h 0 0 
417       004Eh 0 0 
418       004Bh 0 0 
419       0053h 0 0 
420       3EDEh 0 0 
421       004Eh 0 0 
422       004Dh 0 0 
423       0057h 0 0 
424       3EEBh 0 0 
425       0050h 0 0 
426       0049h 0 0 
427       005Bh 0 0 
428       3EE7h 0 0 
429       004Eh 0 0 
430       004Eh 0 0 
431       0050h 0 0 
432       3EC6h 0 0 
433       004Fh 0 0 
434       004Dh 0 0 
435       004Fh 0 0 
436       3EE8h 0 0 
437       004Eh 0 0 
438       004Ch 0 0 
439       0051h 0 0 
440       3EE7h 0 0 
441       004Dh 0 0 
442       0051h 0 0 
443       004Ah 0 0 
444       3EEBh 0 0 
445       004Fh 0 0 
446       004Ch 0 0 
447       0052h 0 0 
448       3EE1h 0 0 
449       004Ch 0 0 
450       0049h 0 0 
451       004Fh 0 0 
452       3ED3h 0 0 
453       004Eh 0 0 
454       004Dh 0 0 
455       0052h 0 0 
456       3EE4h 0 0 
457       004Fh 0 0 
458       004Fh 0 0 
459       0051h 0 0 
460       3EE3h 0 0 
461       004Dh 0 0 
462       004Ah 0 0 
463       0051h 0 0 
464       3EE4h 0 0 
465       004Eh 0 0 
466       004Ah 0 0 
467       0051h 0 0 
468       3EE3h 0 0 
469       004Dh 0 0 
470       004Ch 0 0 
471       0051h 0 0 
472       3EB4h 0 0 
473       0049h 0 0 
474       004Dh 0 0 
475       0052h 0 0 
476       3EE3h 0 0 
477       004Eh 0 0 
478       004Eh 0 0 
479       0052h 0 0 
480       3EDDh 0 0 
481       004Fh 0 0 
482       004Dh 0 0 
483       0051h 0 0 
484       3EF5h 0 0 
485       004Eh 0 0 
486       0051h 0 0 
487       005Dh 0 0 
488       3EF0h 0 0 
489       004Ch 0 0 
490       004Bh 0 0 
491       004Eh 0 0 
492       3EDFh 0 0 
493       004Dh 0 0 
494       004Bh 0 0 
495       0052h 0 0 
496       3EDDh 0 0 
497       004Fh 0 0 
498       0050h 0 0 
499       0051h 0 0 
500       3ED7h 0 0 
501       004Bh 0 0 
502       004Dh 0 0 
503       0052h 0 0 
504       3EDEh 0 0 
505       0050h 0 0 
506       004Ch 0 0 
507       0052h 0 0 
508       3EE6h 0 0 
509       0051h 0 0 
510       004Bh 0 0 
511       0054h 0 0 
512       3EEDh 0 0 
513       004Ch 0 0 
514       004Dh 0 0 
515       0054h 0 0 
516       3EE4h 0 0 
517       004Dh 0 0 
518       004Eh 0 0 
519       004Eh 0 0 
520       3EDDh 0 0 
521       004Eh 0 0 
522       004Eh 0 0 
523       0052h 0 0 
524       3EE2h 0 0 
525       004Dh 0 0 
526       004Dh 0 0 
527       0053h 0 0 
528       3EE3h 0 0 
529       0050h 0 0 
530       004Fh 0 0 
531       004Fh 0 0 
532       3EF4h 0 0 
533       004Eh 0 0 
534       004Dh 0 0 
535       0055h 0 0 
536       3EC8h 0 0 
537       004Eh 0 0 
538       004Bh 0 0 
539       0052h 0 0 
540       3ED5h 0 0 
541       004Dh 0 0 
542       004Eh 0 0 
543       0050h 0 0 
544       3EF3h 0 0 
545       004Dh 0 0 
546       004Dh 0 0 
547       0053h 0 0 
548       3ED8h 0 0 
549       004Ch 0 0 
550       004Eh 0 0 
551       0051h 0 0 
552       3EDCh 0 0 
553       004Eh 0 0 
554       004Dh 0 0 
555       0050h 0 0 
556       3EB3h 0 0 
557       004Dh 0 0 
558       004Ch 0 0 
559       0050h 0 0 
560       3EE5h 0 0 
561       004Fh 0 0 
562       004Ch 0 0 
563       0052h 0 0 
564       3EE4h 0 0 
565       004Eh 0 0 
566       004Dh 0 0 
567       0052h 0 0 
568       3EF1h 0 0 
569       004Eh 0 0 
570       004Ch 0 0 
571       0052h 0 0 
572       3EF3h 0 0 
573       0043h 0 0 
574       004Dh 0 0 
575       004Fh 0 0 
576       3EEFh 0 0 
577       004Dh 0 0 
578       004Dh 0 0 
579       004Fh 0 0 
580       3EECh 0 0 
581       004Eh 0 0 
582       004Dh 0 0 
583       004Eh 0 0 
584       3EEBh 0 0 
585       004Dh 0 0 
586       004Fh 0 0 
587       0053h 0 0 
588       3EE7h 0 0 
589       004Eh 0 0 
590       004Ch 0 0 
591       0055h 0 0 
592       3EDAh 0 0 
593       004Bh 0 0 
594       004Fh 0 0 
595       0053h 0 0 
596       3EEDh 0 0 
597       004Dh 0 0 
598       004Eh 0 0 
599       004Ah 0 0 
600       3EE3h 0 0 
601       004Dh 0 0 
602       004Dh 0 0 
603       004Eh 0 0 
604       3EDDh 0 0 
605       004Dh 0 0 
606       004Dh 0 0 
607       0053h 0 0 
608       3EE1h 0 0 
609       004Eh 0 0 
610       004Dh 0 0 
611       0056h 0 0 
612       3EE9h 0 0 
613       004Eh 0 0 
614       004Ch 0 0 
615       0052h 0 0 
616       3EE6h 0 0 
617       004Fh 0 0 
618       004Ch 0 0 
619       0049h 0 0 
620       3EE2h 0 0 
621       004Bh 0 0 
622       004Eh 0 0 
623       0054h 0 0 
624       3EDFh 0 0 
625       0050h 0 0 
626       004Fh 0 0 
627       0051h 0 0 
628       3EDFh 0 0 
629       004Eh 0 0 
630       0050h 0 0 
631       0053h 0 0 
632       3EDBh 0 0 
633       004Dh 0 0 
634       0049h 0 0 
635       0054h 0 0 
636       3ED7h 0 0 
637       004Ch 0 0 
638       004Bh 0 0 
639       004Dh 0 0 
640       3EDDh 0 0 
641       004Fh 0 0 
642       004Fh 0 0 
643       0053h 0 0 
644       3EF8h 0 0 
645       004Eh 0 0 
646       004Ch 0 0 
647       0051h 0 0 
648       3EE4h 0 0 
649       0050h 0 0 
650       004Dh 0 0 
651       0053h 0 0 
652       3EE5h 0 0 
653       004Bh 0 0 
654       004Ch 0 0 
655       0052h 0 0 
656       3EE1h 0 0 
657       004Dh 0 0 
658       004Eh 0 0 
659       0052h 0 0 
660       3EE6h 0 0 
661       004Dh 0 0 
662       004Dh 0 0 
663       0053h 0 0 
664       3EC2h 0 0 
665       004Dh 0 0 
666       004Fh 0 0 
667       0055h 0 0 
668       3EC2h 0 0 
669       004Eh 0 0 
670       004Eh 0 0 
671       0053h 0 0 
672       3ED5h 0 0 
673       0046h 0 0 
674       004Dh 0 0 
675       0051h 0 0 
676       3ED3h 0 0 
677       004Ah 0 0 
678       004Dh 0 0 
679       0052h 0 0 
680       3EC4h 0 0 
681       0052h 0 0 
682       004Ch 0 0 
683       0052h 0 0 
684       3EDAh 0 0 
685       0053h 0 0 
686       004Dh 0 0 
687       0054h 0 0 
688       3EE0h 0 0 
689       004Fh 0 0 
690       004Eh 0 0 
691       0053h 0 0 
692       3EE8h 0 0 
693       0050h 0 0 
694       004Dh 0 0 
695       0050h 0 0 
696       3EE4h 0 0 
697       004Bh 0 0 
698       004Eh 0 0 
699       0055h 0 0 
700       3EDFh 0 0 
701       0050h 0 0 
702       004Ch 0 0 
703       0051h 0 0 
704       3ED4h 0 0 
705       0049h 0 0 
706       004Eh 0 0 
707       0053h 0 0 
708       3EE5h 0 0 
709       004Fh 0 0 
710       004Dh 0 0 
711       0051h 0 0 
712       3EE0h 0 0 
713       004Fh 0 0 
714       004Dh 0 0 
715       0050h 0 0 
716       3EEFh 0 0 
717       004Dh 0 0 
718       004Ch 0 0 
719       0051h 0 0 
720       3EDFh 0 0 
721       004Ah 0 0 
722       004Dh 0 0 
723       0050h 0 0 
724       3EBBh 0 0 
725       004Eh 0 0 
726       004Dh 0 0 
727       0050h 0 0 
728       3EF6h 0 0 
729       004Fh 0 0 
730       004Dh 0 0 
731       0054h 0 0 
732       3EE5h 0 0 
733       004Dh 0 0 
734       004Ch 0 0 
735       0056h 0 0 
736       3EDAh 0 0 
737       004Dh 0 0 
738       004Bh 0 0 
739       0051h 0 0 
740       3EFBh 0 0 
741       004Fh 0 0 
742       004Ch 0 0 
743       0053h 0 0 
744       3ECEh 0 0 
745       0052h 0 0 
746       004Ch 0 0 
747       0056h 0 0 
748       3E97h 0 0 
749       004Bh 0 0 
750       004Ch 0 0 
751       0053h 0 0 
752       3EF5h 0 0 
753       004Dh 0 0 
754       004Eh 0 0 
755       0051h 0 0 
756       3EFBh 0 0 
757       004Dh 0 0 
758       004Dh 0 0 
759       0054h 0 0 
760       3EDEh 0 0 
761       004Eh 0 0 
762       004Dh 0 0 
763       0051h 0 0 
764       3EDBh 0 0 
765       004Eh 0 0 
766       004Bh 0 0 
767       0053h 0 0 
768       3EDAh 0 0 
769       004Ch 0 0 
770       004Eh 0 0 
771       0054h 0 0 
772       3EE5h 0 0 
773       0050h 0 0 
774       004Ch 0 0 
775       004Fh 0 0 
776       3EDFh 0 0 
777       004Dh 0 0 
778       004Bh 0 0 
779       0050h 0 0 
780       3EC4h 0 0 
781       004Dh 0 0 
782       004Dh 0 0 
783       0054h 0 0 
784       3EE4h 0 0 
785       004Eh 0 0 
786       004Dh 0 0 
787       0054h 0 0 
788       3EE1h 0 0 
789       004Eh 0 0 
790       004Eh 0 0 
791       0053h 0 0 
792       3EF9h 0 0 
793       004Fh 0 0 
794       004Ch 0 0 
795       0051h 0 0 
796       3EE9h 0 0 
797       004Eh 0 0 
798       004Eh 0 0 
799       0052h 0 0 
800       3EE0h 0 0 
801       004Fh 0 0 
802       004Ch 0 0 
803       0052h 0 0 
804       3EC2h 0 0 
805       004Dh 0 0 
806       004Dh 0 0 
807       0051h 0 0 
808       3EDCh 0 0 
809       004Eh 0 0 
810       004Ch 0 0 
811       0054h 0 0 
812       3ED8h 0 0 
813       004Fh 0 0 
814       004Fh 0 0 
815       0051h 0 0 
816       3EE4h 0 0 
817       004Eh 0 0 
818       004Eh 0 0 
819       0051h 0 0 
820       3EDDh 0 0 
821       004Dh 0 0 
822       004Dh 0 0 
823       0054h 0 0 
824       3EE1h 0 0 
825       0050h 0 0 
826       004Eh 0 0 
827       0052h 0 0 
828       3ED5h 0 0 
829       004Fh 0 0 
830       004Ch 0 0 
831       0053h 0 0 
832       3EE5h 0 0 
833       0054h 0 0 
834       004Dh 0 0 
835       0056h 0 0 
836       3EB5h 0 0 
837       004Eh 0 0 
838       004Eh 0 0 
839       0052h 0 0 
840       3ED1h 0 0 
841       004Dh 0 0 
842       004Eh 0 0 
843       0052h 0 0 
844       3EDEh 0 0 
845       004Eh 0 0 
846       004Dh 0 0 
847       0051h 0 0 
848       3ED4h 0 0 
849       004Ah 0 0 
850       004Eh 0 0 
851       0050h 0 0 
852       3ECBh 0 0 
853       004Fh 0 0 
854       004Dh 0 0 
855       0053h 0 0 
856       3ED7h 0 0 
857       004Dh 0 0 
858       004Eh 0 0 
859       0054h 0 0 
860       3EE5h 0 0 
861       004Ah 0 0 
862       004Ch 0 0 
863       0052h 0 0 
864       3EE1h 0 0 
865       0053h 0 0 
866       004Dh 0 0 
867       0052h 0 0 
868       3EE3h 0 0 
869       004Bh 0 0 
870       004Dh 0 0 
871       0050h 0 0 
872       3EE3h 0 0 
873       004Bh 0 0 
874       004Dh 0 0 
875       0051h 0 0 
876       3EE3h 0 0 
877       004Dh 0 0 
878       004Ch 0 0 
879       0057h 0 0 
880       3F06h 0 0 
881       004Bh 0 0 
882       004Ch 0 0 
883       0052h 0 0 
884       3EDFh 0 0 
885       004Fh 0 0 
886       004Fh 0 0 
887       0052h 0 0 
888       3ED9h 0 0 
889       004Eh 0 0 
890       004Dh 0 0 
891       0051h 0 0 
892       3EB9h 0 0 
893       004Ah 0 0 
894       004Bh 0 0 
895       0053h 0 0 
896       3ECAh 0 0 
897       004Dh 0 0 
898       004Dh 0 0 
899       0051h 0 0 
900       3EFCh 0 0 
901       004Eh 0 0 
902       004Dh 0 0 
903       0053h 0 0 
904       3ED8h 0 0 
905       004Eh 0 0 
906       004Dh 0 0 
907       0052h 0 0 
908       3EE5h 0 0 
909       004Eh 0 0 
910       004Eh 0 0 
911       0054h 0 0 
912       3EF7h 0 0 
913       004Dh 0 0 
914       004Dh 0 0 
915       0051h 0 0 
916       3EDDh 0 0 
917       004Ch 0 0 
918       004Ch 0 0 
919       004Eh 0 0 
920       3F07h 0 0 
921       004Eh 0 0 
922       004Dh 0 0 
923       005Fh 0 0 
924       3F0Bh 0 0 
925       0050h 0 0 
926       004Dh 0 0 
927       0051h 0 0 
928       3EF6h 0 0 
929       004Dh 0 0 
930       004Eh 0 0 
931       0050h 0 0 
932       3EDDh 0 0 
933       004Eh 0 0 
934       004Dh 0 0 
935       0058h 0 0 
936       3ED1h 0 0 
937       004Eh 0 0 
938       004Eh 0 0 
939       004Eh 0 0 
940       3ED0h 0 0 
941       004Fh 0 0 
942       0052h 0 0 
943       0050h 0 0 
944       3EDDh 0 0 
945       004Dh 0 0 
946       004Eh 0 0 
947       0055h 0 0 
948       3EDAh 0 0 
949       0050h 0 0 
950       004Ch 0 0 
951       004Eh 0 0 
952       3EE1h 0 0 
953       004Dh 0 0 
954       004Eh 0 0 
955       004Fh 0 0 
956       3EDAh 0 0 
957       004Fh 0 0 
958       004Bh 0 0 
959       0054h 0 0 
960       3EE8h 0 0 
961       004Ch 0 0 
962       004Eh 0 0 
963       0053h 0 0 
964       3EEAh 0 0 
965       004Eh 0 0 
966       0050h 0 0 
967       0054h 0 0 
968       3EF3h 0 0 
969       004Eh 0 0 
970       004Eh 0 0 
971       004Eh 0 0 
972       3EE1h 0 0 
973       004Ch 0 0 
974       004Eh 0 0 
975       0051h 0 0 
976       3EDCh 0 0 
977       004Eh 0 0 
978       004Ah 0 0 
979       0051h 0 0 
980       3EE0h 0 0 
981       004Eh 0 0 
982       0049h 0 0 
983       0058h 0 0 
984       3ED7h 0 0 
985       0051h 0 0 
986       004Ch 0 0 
987       0051h 0 0 
988       3EDEh 0 0 
989       004Fh 0 0 
990       0052h 0 0 
991       0053h 0 0 
992       3EEAh 0 0 
993       004Fh 0 0 
994       004Ch 0 0 
995       0051h 0 0 
996       3EE3h 0 0 
997       004Ch 0 0 
998       004Eh 0 0 
999       004Fh 0 0 
1000      3EDEh 0 0 
1001      004Eh 0 0 
1002      004Bh 0 0 
1003      0053h 0 0 
1004      3EDAh 0 0 
1005      004Dh 0 0 
1006      004Ch 0 0 
1007      0053h 0 0 
1008      3EEDh 0 0 
1009      004Fh 0 0 
1010      004Ch 0 0 
1011      0048h 0 0 
1012      3EE3h 0 0 
1013      004Eh 0 0 
1014      004Eh 0 0 
1015      0052h 0 0 
1016      3EDEh 0 0 
1017      004Fh 0 0 
1018      004Ch 0 0 
1019      0052h 0 0 
1020      3EDFh 0 0 
1021      0047h 0 0 
1022      0050h 0 0 
1023      0053h 0 0 
1024      3EDAh 0 0 
1025      004Bh 0 0 
1026      004Dh 0 0 
1027      0058h 0 0 
1028      3ED5h 0 0 
1029      0052h 0 0 
1030      004Dh 0 0 
1031      0052h 0 0 
1032      3EEFh 0 0 
1033      0052h 0 0 
1034      004Dh 0 0 
1035      004Fh 0 0 
1036      3EEDh 0 0 
1037      004Bh 0 0 
1038      004Dh 0 0 
1039      0051h 0 0 
1040      3EE4h 0 0 
1041      004Fh 0 0 
1042      004Dh 0 0 
1043      0051h 0 0 
1044      3EE5h 0 0 
1045      0046h 0 0 
1046      004Dh 0 0 
1047      0051h 0 0 
1048      3EE4h 0 0 
1049      0051h 0 0 
1050      004Dh 0 0 
1051      0052h 0 0 
1052      3EF0h 0 0 
1053      004Bh 0 0 
1054      004Dh 0 0 
1055      0056h 0 0 
1056      3EDEh 0 0 
1057      004Ch 0 0 
1058      004Fh 0 0 
1059      0053h 0 0 
1060      3ED4h 0 0 
1061      004Dh 0 0 
1062      004Eh 0 0 
1063      0052h 0 0 
1064      3ECDh 0 0 
1065      004Eh 0 0 
1066      0049h 0 0 
1067      0051h 0 0 
1068      3EC6h 0 0 
1069      004Dh 0 0 
1070      004Dh 0 0 
1071      0052h 0 0 
1072      3EBAh 0 0 
1073      004Dh 0 0 
1074      004Ch 0 0 
1075      0052h 0 0 
1076      3EF5h 0 0 
1077      004Dh 0 0 
1078      004Eh 0 0 
1079      0052h 0 0 
1080      3EDBh 0 0 
1081      0051h 0 0 
1082      004Eh 0 0 
1083      0053h 0 0 
1084      3EE8h 0 0 
1085      004Fh 0 0 
1086      004Eh 0 0 
1087      0052h 0 0 
1088      3ED0h 0 0 
1089      004Dh 0 0 
1090      004Eh 0 0 
1091      0050h 0 0 
1092      3EC0h 0 0 
1093      004Eh 0 0 
1094      004Dh 0 0 
1095      0052h 0 0 
1096      3EE6h 0 0 
1097      0050h 0 0 
1098      004Eh 0 0 
1099      0053h 0 0 
1100      3EF1h 0 0 
1101      004Eh 0 0 
1102      004Eh 0 0 
1103      0050h 0 0 
1104      3EDBh 0 0 
1105      004Bh 0 0 
1106      004Eh 0 0 
1107      0050h 0 0 
1108      3EDAh 0 0 
1109      004Eh 0 0 
1110      004Dh 0 0 
1111      0053h 0 0 
1112      3ECFh 0 0 
1113      004Dh 0 0 
1114      004Ah 0 0 
1115      0051h 0 0 
1116      3ED7h 0 0 
1117      004Eh 0 0 
1118      004Fh 0 0 
1119      005Ch 0 0 
1120      3EE0h 0 0 
1121      0050h 0 0 
1122      004Dh 0 0 
1123      0050h 0 0 
1124      3EE4h 0 0 
1125      004Dh 0 0 
1126      004Fh 0 0 
1127      004Fh 0 0 
1128      3ECDh 0 0 
1129      004Dh 0 0 
1130      004Bh 0 0 
1131      0052h 0 0 
1132      3EE1h 0 0 
1133      0049h 0 0 
1134      004Eh 0 0 
1135      0055h 0 0 
1136      3EE2h 0 0 
1137      004Eh 0 0 
1138      004Ch 0 0 
1139      0054h 0 0 
1140      3EF9h 0 0 
1141      004Bh 0 0 
1142      004Eh 0 0 
1143      0055h 0 0 
1144      3EEAh 0 0 
1145      0050h 0 0 
1146      004Fh 0 0 
1147      004Ch 0 0 
1148      3EE1h 0 0 
1149      004Eh 0 0 
1150      004Dh 0 0 
1151      0053h 0 0 
1152      3EE0h 0 0 
1153      004Eh 0 0 
1154      004Fh 0 0 
1155      0050h 0 0 
1156      3EDBh 0 0 
1157      004Fh 0 0 
1158      004Bh 0 0 
1159      004Fh 0 0 
1160      3ED8h 0 0 
1161      004Eh 0 0 
1162      0050h 0 0 
1163      0054h 0 0 
1164      3EE1h 0 0 
1165      004Bh 0 0 
1166      004Fh 0 0 
1167      0052h 0 0 
1168      3EE6h 0 0 
1169      004Eh 0 0 
1170      004Ch 0 0 
1171      0053h 0 0 
1172      3EE0h 0 0 
1173      004Dh 0 0 
1174      004Eh 0 0 
1175      0051h 0 0 
1176      3EE0h 0 0 
1177      004Eh 0 0 
